15,22,13,10,0.344036697,0.5,0.655963303,0.5,0.344902792,0.500729577,0.655097208,0.499270423,0.086609438,0.072957685,0.086609438,0.072957685,0.079783561,6262,13738,0.455815985,0.525941521
16,24,10,8,0.347826087,0.5,0.652173913,0.5,0.348696807,0.500616281,0.651303193,0.499383719,0.087072051,0.061628149,0.087072051,0.061628149,0.0743501,5009,14991,0.334133814,0.534614102
24,28,2,3,0.5625,0.5,0.4375,0.5,0.563513432,0.499850039,0.436486568,0.500149961,0.101343193,0.014996101,0.101343193,0.014996101,0.058169647,1934,18066,0.107051921,1.284623049
16,26,27,20,0.313111546,0.5,0.686888454,0.5,0.313515264,0.500404099,0.686484736,0.499595901,0.040371782,0.040409915,0.040371782,0.040409915,0.040390848,8704,11296,0.770538244,0.456615255
12,4,13,23,0.535714286,0.178571429,0.464285714,0.821428571,0.535126008,0.178384185,0.464873992,0.821615815,0.058827781,0.018724336,0.058827781,0.018724336,0.038776058,11105,8895,1.248454188,1.15241925
8,21,9,6,0.202531646,0.5,0.797468354,0.5,0.202985932,0.500271791,0.797014068,0.499728209,0.045428692,0.027179079,0.045428692,0.027179079,0.036303885,4448,15552,0.28600823,0.254229538
17,9,10,20,0.68,0.36,0.32,0.64,0.679529905,0.359753958,0.320470095,0.640246042,0.047009454,0.024604222,0.047009454,0.024604222,0.035806838,11106,8894,1.248706993,2.122801889
15,25,13,11,0.336734694,0.5,0.663265306,0.5,0.337137405,0.500224959,0.662862595,0.499775041,0.04027114,0.022495881,0.04027114,0.022495881,0.031383511,6115,13885,0.440403313,0.508157669
6,4,4,10,0.789473684,0.5,0.210526316,0.5,0.789117931,0.49975724,0.210882069,0.50024276,0.035575295,0.024275985,0.035575295,0.024275985,0.02992564,14282,5718,2.497726478,3.746589717
11,6,6,20,0.836956522,0.456521739,0.163043478,0.543478261,0.836577322,0.456322056,0.163422678,0.543677944,0.037920024,0.019968349,0.037920024,0.019968349,0.028944186,14734,5266,2.797949107,5.129573364
22,29,15,14,0.414535666,0.5,0.585464334,0.5,0.414910775,0.500189291,0.585089225,0.499810709,0.037510846,0.018929115,0.037510846,0.018929115,0.02821998,6515,13485,0.483129403,0.708589791
13,26,16,3,0.448275862,0.896551724,0.551724138,0.103448276,0.448727449,0.896630294,0.551272551,0.103369706,0.045158738,0.007856995,0.045158738,0.007856995,0.026507867,10004,9996,1.00080032,0.81315026
19,22,1,4,0.775510204,0.5,0.224489796,0.5,0.775900171,0.499868871,0.224099829,0.500131129,0.038996662,0.013112937,0.038996662,0.013112937,0.0260548,3075,16925,0.1816839,3.451994092
21,17,11,17,0.65625,0.5,0.34375,0.5,0.656002073,0.499727952,0.343997927,0.500272048,0.024792682,0.027204842,0.024792682,0.027204842,0.025998762,9995,10005,0.9990005,1.907182772
3,5,28,22,0.32038835,0.5,0.67961165,0.5,0.320147086,0.500250128,0.679852914,0.499749872,0.024126375,0.025012813,0.024126375,0.025012813,0.024569594,16300,3700,4.405405405,0.472007722
18,2,15,29,0.512195122,0.056910569,0.487804878,0.943089431,0.511756962,0.056862599,0.488243038,0.943137401,0.043816011,0.004797042,0.043816011,0.004797042,0.024306526,9329,10671,0.874238591,1.049086309
9,20,13,10,0.257142857,0.5,0.742857143,0.5,0.257414805,0.500171537,0.742585195,0.499828463,0.027194806,0.017153688,0.027194806,0.017153688,0.022174247,6670,13330,0.500375094,0.346413526
23,19,16,29,0.6869207,0.5,0.3130793,0.5,0.686684331,0.499831774,0.313315669,0.500168226,0.02363693,0.016822607,0.02363693,0.016822607,0.020229769,12080,7920,1.525252525,2.192550505
22,20,17,23,0.598108747,0.5,0.401891253,0.5,0.597902835,0.499819475,0.402097165,0.500180525,0.020591232,0.018052461,0.020591232,0.018052461,0.019321846,10694,9306,1.149151085,1.487136699
6,7,12,23,0.621621622,0.5,0.378378378,0.5,0.62126488,0.50001514,0.37873512,0.49998486,0.035674187,0.001513969,0.035674187,0.001513969,0.018594078,15334,4666,3.286326618,1.643163309
18,25,16,15,0.402985075,0.5,0.597014925,0.5,0.403238936,0.500117992,0.596761064,0.499882008,0.025386179,0.011799166,0.025386179,0.011799166,0.018592673,7502,12498,0.600256041,0.675288046
6,18,27,13,0.205882353,0.617647059,0.794117647,0.382352941,0.206110154,0.617778394,0.793889846,0.382221606,0.022780059,0.013133494,0.022780059,0.013133494,0.017956777,10772,9228,1.167316862,0.259403747
25,10,8,30,0.820895522,0.328358209,0.179104478,0.671641791,0.820645827,0.328255339,0.179354173,0.671744661,0.024969498,0.010286995,0.024969498,0.010286995,0.017628247,11890,8110,1.466091245,4.581535142
8,27,12,10,0.198019802,0.5,0.801980198,0.5,0.198257878,0.500074506,0.801742122,0.499925494,0.0238076,0.007450608,0.0238076,0.007450608,0.015629104,5406,14594,0.370426203,0.246950802
7,9,10,29,0.692832765,0.5,0.307167235,0.5,0.692527917,0.50000637,0.307472083,0.49999363,0.030484783,0.000636951,0.030484783,0.000636951,0.015560867,15264,4736,3.222972973,2.256081081
10,30,3,11,0.55,0.5,0.45,0.5,0.550284047,0.499979034,0.449715953,0.500020966,0.028404729,0.00209657,0.028404729,0.00209657,0.015250649,5365,14635,0.366586949,1.221956497
11,6,3,25,0.938566553,0.5,0.061433447,0.5,0.938418841,0.49989539,0.061581159,0.50010461,0.014771221,0.010461035,0.014771221,0.010461035,0.012616128,16128,3872,4.165289256,15.27272727
19,1,5,17,0.716981132,0.037735849,0.283018868,0.962264151,0.716754228,0.037723168,0.283245772,0.962276832,0.022690414,0.001268057,0.022690414,0.001268057,0.011979235,7999,12002,0.666472255,2.532594568
4,21,25,10,0.12371134,0.649484536,0.87628866,0.350515464,0.123854981,0.649560865,0.876145019,0.350439135,0.014364114,0.00763285,0.014364114,0.00763285,0.010998482,9377,10623,0.882707333,0.141233173
10,28,1,10,0.78125,0.5,0.21875,0.5,0.781439877,0.499970313,0.218560123,0.500029687,0.01898767,0.002968713,0.01898767,0.002968713,0.010978192,5262,14738,0.357036233,3.570362329
6,30,27,16,0.105960265,0.5,0.894039735,0.5,0.106068216,0.500107203,0.893931784,0.499892797,0.010795116,0.010720296,0.010795116,0.010720296,0.010757706,6958,13042,0.533507131,0.11855714
11,2,3,30,0.916666667,0.166666667,0.083333333,0.833333333,0.916499106,0.166632876,0.083500894,0.833367124,0.016756094,0.003379113,0.016756094,0.003379113,0.010067604,14999,5001,2.99920016,10.99706725
6,19,25,18,0.185248714,0.5,0.814751286,0.5,0.185321281,0.50010751,0.814678719,0.49989249,0.007256771,0.010750958,0.007256771,0.010750958,0.009003864,9732,10268,0.947798987,0.227471757
7,30,6,16,0.383561644,0.5,0.616438356,0.5,0.383726877,0.499998203,0.616273123,0.500001797,0.016523333,0.000179682,0.016523333,0.000179682,0.008351508,6956,13044,0.533272002,0.62215067
15,23,13,14,0.412573674,0.5,0.587426326,0.5,0.41270164,0.499997846,0.58729836,0.500002154,0.012796612,0.000215443,0.012796612,0.000215443,0.006506027,7567,12433,0.608622215,0.702256402
2,21,15,2,0.083601286,0.877813505,0.916398714,0.122186495,0.083704565,0.877832849,0.916295435,0.122167151,0.010327869,0.001934453,0.010327869,0.001934453,0.006131161,8126,11874,0.684352367,0.091246982
2,14,21,28,0.16,0.5,0.84,0.5,0.159929533,0.500050223,0.840070467,0.499949777,0.007046727,0.005022333,0.007046727,0.005022333,0.00603453,13334,6666,2.00030003,0.190504765
12,27,22,21,0.29787234,0.5,0.70212766,0.5,0.297951815,0.500039681,0.702048185,0.499960319,0.007947466,0.003968132,0.007947466,0.003968132,0.005957799,8751,11249,0.777935817,0.424328627
16,14,3,18,0.872727273,0.5,0.127272727,0.5,0.87267839,0.499953175,0.12732161,0.500046825,0.004888296,0.004682473,0.004888296,0.004682473,0.004785384,11249,8751,1.285453091,6.855749819
15,20,10,14,0.512195122,0.5,0.487804878,0.5,0.512276952,0.499988616,0.487723048,0.500011384,0.008183018,0.001138397,0.008183018,0.001138397,0.004660708,8235,11765,0.699957501,1.049936252
15,9,1,23,0.974576271,0.5,0.025423729,0.5,0.974544847,0.499952661,0.025455153,0.500047339,0.003142432,0.004733943,0.003142432,0.004733943,0.003938187,14374,5626,2.554923569,38.32385354
27,25,8,22,0.748110831,0.5,0.251889169,0.5,0.748090723,0.499942854,0.251909277,0.500057146,0.002010841,0.00571456,0.002010841,0.00571456,0.003862701,9361,10639,0.879875928,2.969581258
3,15,21,20,0.16,0.5,0.84,0.5,0.159984337,0.500054687,0.840015663,0.499945313,0.00156628,0.005468696,0.00156628,0.005468696,0.003517488,11430,8570,1.333722287,0.190531755
22,12,1,27,0.98019802,0.5,0.01980198,0.5,0.980176658,0.499952608,0.019823342,0.500047392,0.002136215,0.004739201,0.002136215,0.004739201,0.003437708,13846,6154,2.249918752,49.49821254
23,25,10,20,0.647887324,0.5,0.352112676,0.5,0.647923215,0.499971313,0.352076785,0.500028687,0.003589153,0.002868698,0.003589153,0.002868698,0.003228926,8888,11112,0.799856012,1.839668826
22,25,12,20,0.594594595,0.5,0.405405405,0.5,0.59463252,0.499982001,0.40536748,0.500017999,0.003792495,0.001799929,0.003792495,0.001799929,0.002796212,8888,11112,0.799856012,1.466402688
11,17,8,14,0.531034483,0.5,0.468965517,0.5,0.531077639,0.499991045,0.468922361,0.500008955,0.004315661,0.000895484,0.004315661,0.000895484,0.002605573,9032,10968,0.823486506,1.132293946
26,10,3,4,0.5,0.223880597,0.5,0.776119403,0.5,0.223834567,0.5,0.776165433,0,0.004603008,0,0.004603008,0.002301504,2068,17932,0.115324559,0.999479515
4,23,14,30,0.271493213,0.5,0.728506787,0.5,0.271467414,0.500018723,0.728532586,0.499981277,0.002579858,0.001872269,0.002579858,0.001872269,0.002226064,11321,8679,1.304412951,0.372689415
28,29,2,25,0.92348285,0.5,0.07651715,0.5,0.923483112,0.499955777,0.076516888,0.500044223,2.6288E-05,0.004422303,2.6288E-05,0.004422303,0.002224295,9258,10742,0.86185068,12.06590951
10,13,2,11,0.808823529,0.5,0.191176471,0.5,0.808828714,0.499967482,0.191171286,0.500032518,0.000518507,0.003251787,0.000518507,0.003251787,0.001885147,9166,10834,0.846040244,4.230201218
11,21,24,25,0.353016688,0.5,0.646983312,0.5,0.353013871,0.500026833,0.646986129,0.499973167,0.000281691,0.002683323,0.000281691,0.002683323,0.001482507,10870,9130,1.190580504,0.545682731
7,2,26,10,0.5,0.426229508,0.5,0.573770492,0.5,0.426258555,0.5,0.573741445,0,0.002904673,0,0.002904673,0.001452337,15758,4242,3.71475719,1.000126936
15,7,8,6,0.5,0.383561644,0.5,0.616438356,0.5,0.383532618,0.5,0.616467382,0,0.002902572,0,0.002902572,0.001451286,6956,13044,0.533272002,0.999885005
24,19,8,5,0.5,0.558823529,0.5,0.441176471,0.5,0.558801298,0.5,0.441198702,0,0.002223177,0,0.002223177,0.001111588,4999,15001,0.33324445,0.999733351
16,1,5,1,0.5,0.238095238,0.5,0.761904762,0.5,0.238073807,0.5,0.761926193,0,0.002143071,0,0.002143071,0.001071536,4762,15238,0.312508203,1.00002625
30,20,12,11,0.5,0.421052632,0.5,0.578947368,0.5,0.421034986,0.5,0.578965014,0,0.001764573,0,0.001764573,0.000882286,5714,14286,0.399972001,0.999930001
17,4,25,2,0.5,0.746268657,0.5,0.253731343,0.5,0.746285732,0.5,0.253714268,0,0.001707548,0,0.001707548,0.000853774,11905,8095,1.470660902,1.000049413
7,9,17,8,0.5,0.732057416,0.5,0.267942584,0.5,0.732073803,0.5,0.267926197,0,0.00163871,0,0.00163871,0.000819355,14167,5833,2.428767358,1.000080677
28,9,20,15,0.5,0.3,0.5,0.7,0.5,0.299984,0.5,0.700016,0,0.0016,0,0.0016,0.0008,8333,11667,0.714236736,0.999931431
28,7,23,9,0.5,0.389830508,0.5,0.610169492,0.5,0.389845578,0.5,0.610154422,0,0.001506973,0,0.001506973,0.000753486,9020,10980,0.821493625,1.000079195
18,11,20,13,0.5,0.484581498,0.5,0.515418502,0.5,0.484566694,0.5,0.515433306,0,0.001480428,0,0.001480428,0.000740214,10526,9474,1.111040743,0.999936669
19,19,20,8,0.5,0.714285714,0.5,0.285714286,0.5,0.714271314,0.5,0.285728686,0,0.001440005,0,0.001440005,0.000720003,10256,9744,1.052545156,0.999917898
20,5,23,9,0.5,0.389830508,0.5,0.610169492,0.5,0.389844467,0.5,0.610155533,0,0.001395897,0,0.001395897,0.000697948,10698,9302,1.150075253,1.000065437
29,7,19,7,0.5,0.395833333,0.5,0.604166667,0.5,0.395845685,0.5,0.604154315,0,0.001235128,0,0.001235128,0.000617564,7917,12083,0.655218075,1.000069693
19,16,8,8,0.5,0.457142857,0.5,0.542857143,0.5,0.457130528,0.5,0.542869472,0,0.001232866,0,0.001232866,0.000616433,5926,14075,0.421030195,0.999946714
28,19,26,29,0.5,0.378254211,0.5,0.621745789,0.5,0.378266321,0.5,0.621733679,0,0.001210981,0,0.001210981,0.00060549,9630,10370,0.928640309,1.000074178
26,30,28,22,0.5,0.59490085,0.5,0.40509915,0.5,0.594890514,0.5,0.405109486,0,0.001033542,0,0.001033542,0.000516771,10370,9630,1.076843198,0.999925827
23,9,21,26,0.5,0.240152478,0.5,0.759847522,0.5,0.240161965,0.5,0.759838035,0,0.000948729,0,0.000948729,0.000474364,9546,10454,0.913143294,1.000109322
29,29,16,14,0.5,0.533333333,0.5,0.466666667,0.5,0.533326092,0.5,0.466673908,0,0.000724143,0,0.000724143,0.000362071,7111,12889,0.551710761,0.999975755
20,7,15,23,0.5,0.185840708,0.5,0.814159292,0.5,0.185847889,0.5,0.814152111,0,0.000718131,0,0.000718131,0.000359066,8572,11428,0.750087504,1.000116673
3,3,27,4,0.5,0.870967742,0.5,0.129032258,0.5,0.870974766,0.5,0.129025234,0,0.000702399,0,0.000702399,0.0003512,18000,2000,9,1
27,18,20,23,0.5,0.366972477,0.5,0.633027523,0.5,0.366979235,0.5,0.633020765,0,0.000675785,0,0.000675785,0.000337892,8511,11489,0.740795544,1.000073984
10,3,12,5,0.5,0.418604651,0.5,0.581395349,0.5,0.418598107,0.5,0.581401893,0,0.000654423,0,0.000654423,0.000327212,10909,9091,1.199978,0.999981667
22,30,30,18,0.5,0.694444444,0.5,0.305555556,0.5,0.694437952,0.5,0.305562048,0,0.0006492,0,0.0006492,0.0003246,11538,8462,1.363507445,0.99990546
21,23,25,5,0.5,0.845588235,0.5,0.154411765,0.5,0.845582105,0.5,0.154417895,0,0.000613045,0,0.000613045,0.000306522,10869,9131,1.190340598,0.999886102
23,17,16,20,0.5,0.371584699,0.5,0.628415301,0.5,0.371578666,0.5,0.628421334,0,0.00060339,0,0.00060339,0.000301695,8205,11795,0.695633743,0.999973506
9,9,5,4,0.5,0.555555556,0.5,0.444444444,0.5,0.555549794,0.5,0.444450206,0,0.000576123,0,0.000576123,0.000288062,7143,12857,0.55557284,1.000031111
13,19,29,3,0.5,0.933898305,0.5,0.066101695,0.5,0.933903285,0.5,0.066096715,0,0.000497991,0,0.000497991,0.000248995,13810,6190,2.231017771,1.000111414
12,21,10,2,0.5,0.897435897,0.5,0.102564103,0.5,0.897430955,0.5,0.102569045,0,0.000494198,0,0.000494198,0.000247099,9090,10910,0.833180568,0.999816682
25,27,20,2,0.5,0.915254237,0.5,0.084745763,0.5,0.91525915,0.5,0.08474085,0,0.000491237,0,0.000491237,0.000245618,8889,11111,0.800018,1.0000225
22,10,30,7,0.5,0.660792952,0.5,0.339207048,0.5,0.660796811,0.5,0.339203189,0,0.000385984,0,0.000385984,0.000192992,11539,8461,1.363786786,1.00011031
19,3,21,13,0.5,0.203225806,0.5,0.796774194,0.5,0.203221977,0.5,0.796778023,0,0.000382939,0,0.000382939,0.00019147,10500,9500,1.105263158,1
28,3,24,23,0.5,0.100558659,0.5,0.899441341,0.5,0.100561591,0.5,0.899438409,0,0.000293147,0,0.000293147,0.000146573,9231,10769,0.857182654,1.00004643
23,3,27,25,0.5,0.12347561,0.5,0.87652439,0.5,0.12347274,0.5,0.87652726,0,0.000286987,0,0.000286987,0.000143494,10800,9200,1.173913043,1
18,24,30,4,0.5,0.909090909,0.5,0.090909091,0.5,0.909093388,0.5,0.090906612,0,0.000247935,0,0.000247935,0.000123968,12500,7500,1.666666667,1
22,26,29,2,0.5,0.944862155,0.5,0.055137845,0.5,0.944860125,0.5,0.055139875,0,0.000203022,0,0.000203022,0.000101511,11372,8628,1.318034307,0.999888095
12,1,14,15,0.5,0.072164948,0.5,0.927835052,0.5,0.07216329,0.5,0.92783671,0,0.000165798,0,0.000165798,8.28992E-05,10770,9230,1.166847237,1.000154775
24,25,26,1,0.5,0.964391691,0.5,0.035608309,0.5,0.964393348,0.5,0.035606652,0,0.000165649,0,0.000165649,8.28246E-05,10400,9600,1.083333333,1
30,25,29,23,0.5,0.512367491,0.5,0.487632509,0.5,0.512366018,0.5,0.487633982,0,0.00014733,0,0.00014733,7.36649E-05,9830,10170,0.966568338,0.999898281
18,24,18,4,0.5,0.857142857,0.5,0.142857143,0.5,0.857144133,0.5,0.142855867,0,0.000127551,0,0.000127551,6.37757E-05,10000,10000,1,1
8,1,13,2,0.5,0.448275862,0.5,0.551724138,0.5,0.448274613,0.5,0.551725387,0,0.000124861,0,0.000124861,6.24303E-05,12381,7619,1.625016406,1.000010096
27,11,29,1,0.5,0.921965318,0.5,0.078034682,0.5,0.921966359,0.5,0.078033641,0,0.000104082,0,0.000104082,5.20411E-05,10357,9643,1.074043348,0.999971393
26,30,15,5,0.5,0.775862069,0.5,0.224137931,0.5,0.775861277,0.5,0.224138723,0,7.92222E-05,0,7.92222E-05,3.96111E-05,7317,12683,0.576913979,0.999984231
21,17,21,8,0.5,0.68,0.5,0.32,0.5,0.68000072,0.5,0.31999928,0,7.20003E-05,0,7.20003E-05,3.60001E-05,10000,10000,1,1
26,2,8,5,0.5,0.109589041,0.5,0.890410959,0.5,0.109588323,0.5,0.890411677,0,7.17786E-05,0,7.17786E-05,3.58893E-05,4706,15294,0.307702367,1.000032693
24,12,26,10,0.5,0.565217391,0.5,0.434782609,0.5,0.565216702,0.5,0.434783298,0,6.89198E-05,0,6.89198E-05,3.44599E-05,10400,9600,1.083333333,1
29,29,29,10,0.5,0.743589744,0.5,0.256410256,0.5,0.743590368,0.5,0.256409632,0,6.24591E-05,0,6.24591E-05,3.12295E-05,10000,10000,1,1
19,30,21,8,0.5,0.805626598,0.5,0.194373402,0.5,0.805627132,0.5,0.194372868,0,5.33096E-05,0,5.33096E-05,2.66548E-05,10500,9500,1.105263158,1
29,25,28,1,0.5,0.960219479,0.5,0.039780521,0.5,0.960219876,0.5,0.039780124,0,3.96859E-05,0,3.96859E-05,1.98429E-05,9824,10176,0.965408805,0.999887691
26,19,26,29,0.5,0.395833333,0.5,0.604166667,0.5,0.395833116,0.5,0.604166884,0,2.17014E-05,0,2.17014E-05,1.08507E-05,10000,10000,1,1
30,29,24,22,0.5,0.513274336,0.5,0.486725664,0.5,0.513274363,0.5,0.486725637,0,2.64309E-06,0,2.64309E-06,1.32155E-06,8889,11111,0.800018,1.0000225
18,12,12,8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,8000,12000,0.666666667,1
